UNIDADE_MANEJO;N_PARC;AREA_PARC;IDADE;N_ARV;DAP;H_MED;H_COMERCIAL;QUALIDADE
1;1;500,34;12;53;17,4;;;Normal
1;1;500,34;12;54;22,6;;;Normal
1;1;500,34;12;55;21,3;;;Normal
1;1;500,34;12;56;20,4;;;Normal
1;1;500,34;12;57;26,6;;;Normal
1;1;500,34;12;58;14,3;;5,7;Torta
1;1;500,34;12;59;21,2;;;Normal
1;1;500,34;12;60;20,1;;;Normal
1;1;500,34;12;61;25,4;;;Normal
1;1;500,34;12;62;21,2;;15,1;Bifurcada acima DAP
1;1;500,34;12;63;23,2;;;Normal
1;1;500,34;12;64;20,3;;;Normal
1;1;500,34;12;65;27,9;;;Normal
1;1;500,34;12;66;29;19,5;;Dominante
1;1;500,34;12;67;;;;Morta
1;1;500,34;12;68;20,4;;;Normal
1;1;500,34;12;69;17,3;;;Normal
1;1;500,34;12;70;17,2;;11,5;Torta
1;1;500,34;12;71;26,4;;;Normal
1;1;500,34;12;72;27,7;;;Normal
1;1;500,34;12;73;28;;6,5;Torta
1;1;500,34;12;74;20,9;;;Normal
1;1;500,34;12;75;22,1;;;Normal
1;2;500,34;12;1;23,6;;9,3;Bifurcada acima DAP
1;2;500,34;12;2;21;18,1;;Normal
1;2;500,34;12;3;22;19,3;;Normal
1;2;500,34;12;4;25;18,7;;Normal
1;2;500,34;12;5;17;17,2;;Normal
1;2;500,34;12;6;24;18,7;;Normal
1;2;500,34;12;7;25,4;;;Normal
1;2;500,34;12;8;17,1;;;Normal
1;2;500,34;12;9;19,3;;;Normal
1;2;500,34;12;10;22,1;;;Normal
1;2;500,34;12;11;25,6;;;Normal
1;2;500,34;12;12;22,3;;;Normal
1;2;500,34;12;13;24,9;;;Normal
1;2;500,34;12;14;19,3;;;Normal
1;2;500,34;12;15;19,1;;9,6;Torta
1;2;500,34;12;16;27;18,3;;Normal
1;2;500,34;12;17;16,1;;;Normal
1;2;500,34;12;18;23,4;;;Normal
1;2;500,34;12;19;22,9;;12,7;Torta
1;2;500,34;12;20;24,1;;;Normal
1;2;500,34;12;21;27,7;;;Normal
1;2;500,34;12;22;21,4;;;Normal
1;2;500,34;12;23;27,3;;;Normal
1;2;500,34;12;24;14,1;;;Normal
1;2;500,34;12;25;21,8;;9,2;Bifurcada acima DAP
1;2;500,34;12;26;20,9;;;Normal
1;2;500,34;12;27;24,6;;;Normal
1;2;500,34;12;28;26,5;;;Normal
1;2;500,34;12;29;27,4;;;Normal
1;2;500,34;12;30;23,2;;;Normal
1;2;500,34;12;31;25,6;;;Normal
1;2;500,34;12;32;28;19,1;;Dominante
1;2;500,34;12;33;18,5;;12;Torta
1;2;500,34;12;34;23,4;;14,4;Torta
1;2;500,34;12;35;15,6;;8,8;Torta
1;2;500,34;12;36;20,7;;;Normal
1;2;500,34;12;37;19,1;;;Normal
1;2;500,34;12;38;20,2;;;Normal
1;2;500,34;12;39;29;21,1;;Dominante
1;2;500,34;12;40;25,6;;;Normal
1;2;500,34;12;41;17,4;;;Normal
1;2;500,34;12;42;25,4;;12,6;Bifurcada acima DAP
1;2;500,34;12;43;22,9;;;Normal
1;2;500,34;12;44;27,5;;;Normal
1;2;500,34;12;45;;;;Morta
1;2;500,34;12;46;15,6;;;Normal
1;2;500,34;12;47;28;19;;Dominante
1;2;500,34;12;48;22,3;;6;Bifurcada acima DAP
1;2;500,34;12;49;21,5;;;Normal
1;2;500,34;12;50;21,7;;;Normal
1;2;500,34;12;51;29;19,1;;Dominante
1;2;500,34;12;52;20;;;Normal
1;2;500,34;12;53;26,9;;;Normal
1;2;500,34;12;54;23,4;;;Normal
1;2;500,34;12;55;25,3;;;Normal
1;2;500,34;12;56;25,7;;;Normal
1;2;500,34;12;57;25,1;;;Normal
1;2;500,34;12;58;;;;Morta
1;2;500,34;12;59;16,3;;16,5;Bifurcada acima DAP
1;2;500,34;12;60;18,9;;;Normal
1;2;500,34;12;61;28;19;;Dominante
2;17;500,34;10;1;16;16,5;;Normal
2;17;500,34;10;2;21;16;;Normal
2;17;500,34;10;3;18,3;;6,1;Bifurcada acima DAP
2;17;500,34;10;4;25;16,8;;Dominante
2;17;500,34;10;5;18;16,2;;Normal
2;17;500,34;10;6;16;15,5;;Normal
2;17;500,34;10;7;24;15,6;;Normal
2;17;500,34;10;8;15,1;;;Normal
2;17;500,34;10;9;13,2;;;Normal
2;17;500,34;10;10;10,4;;;Normal
2;17;500,34;10;11;24,5;;;Normal
2;17;500,34;10;12;10,3;;;Normal
2;17;500,34;10;13;18,1;;;Normal
2;17;500,34;10;14;25;18,7;;Dominante
2;17;500,34;10;15;21,3;;;Normal
2;17;500,34;10;16;18,9;;;Normal
2;17;500,34;10;17;21,4;;;Normal
2;17;500,34;10;18;19,8;;;Normal
2;17;500,34;10;19;21,7;;;Normal
2;17;500,34;10;20;21,3;;12,6;Torta
2;17;500,34;10;21;15,2;;;Normal
2;17;500,34;10;22;18,1;;;Normal
2;17;500,34;10;23;22,2;;;Normal
2;17;500,34;10;24;21,3;;;Normal
2;17;500,34;10;25;24,5;;;Normal
2;17;500,34;10;26;20,8;;;Normal
2;17;500,34;10;27;22,7;;;Normal
2;17;500,34;10;28;23,9;;;Normal
2;17;500,34;10;29;18,7;;;Normal
2;17;500,34;10;30;21,3;;;Normal
2;17;500,34;10;31;16,9;;9,9;Bifurcada acima DAP
2;17;500,34;10;32;14,5;;;Normal
2;17;500,34;10;33;25;16,7;;Dominante
2;17;500,34;10;34;17,5;;14,7;Bifurcada acima DAP
2;17;500,34;10;35;23,1;;;Normal
2;17;500,34;10;36;16,4;;;Normal
2;17;500,34;10;37;25;15,3;;Dominante
2;17;500,34;10;38;9,3;;;Normal
2;17;500,34;10;39;13,4;;;Normal
2;17;500,34;10;40;19,1;;7,7;Torta
2;17;500,34;10;41;9,2;;;Normal
2;17;500,34;10;42;21,3;;;Normal
2;17;500,34;10;43;20,2;;;Normal
2;17;500,34;10;44;17,4;;;Normal
2;17;500,34;10;45;22,1;;;Normal
2;17;500,34;10;46;15,3;;8,6;Torta
2;17;500,34;10;47;21,2;;5,3;Bifurcada acima DAP
2;17;500,34;10;48;19,8;;;Normal
2;17;500,34;10;49;18,4;;8,6;Torta
2;17;500,34;10;50;22,1;;;Normal
2;17;500,34;10;51;27;17,4;;Dominante
2;17;500,34;10;52;17,1;;;Normal
2;17;500,34;10;53;19,8;;;Normal
2;17;500,34;10;54;10,1;;5,3;Torta
2;17;500,34;10;55;14,3;;6,9;Bifurcada acima DAP
2;17;500,34;10;56;15,9;;8,6;Torta
2;17;500,34;10;57;25,5;;7,1;Torta
2;17;500,34;10;58;18,3;;;Normal
2;17;500,34;10;59;21,2;;;Normal
2;17;500,34;10;60;15,3;;;Normal
2;17;500,34;10;61;9,2;;8,2;Torta
2;17;500,34;10;62;14,5;;;Normal
2;17;500,34;10;63;14,1;;;Normal
2;17;500,34;10;64;18,1;;;Normal
2;17;500,34;10;65;17,3;;;Normal
2;17;500,34;10;66;24,5;;;Normal
2;17;500,34;10;67;18,3;;;Normal
2;17;500,34;10;68;19,1;;;Normal
2;17;500,34;10;69;14,4;;14,5;Bifurcada acima DAP
2;17;500,34;10;70;20,3;;;Normal
2;17;500,34;10;71;20,2;;;Normal
2;17;500,34;10;72;24;;;Normal
2;17;500,34;10;73;19,2;;;Normal
2;17;500,34;10;74;19,9;;;Normal
2;17;500,34;10;75;20,4;;;Normal
2;17;500,34;10;76;11,3;;;Normal
2;17;500,34;10;77;20,1;;;Normal
2;17;500,34;10;78;20,2;;;Normal
2;17;500,34;10;79;20,7;;11,9;Torta
2;17;500,34;10;80;23,1;;;Normal
2;17;500,34;10;81;24,6;;;Normal
2;17;500,34;10;82;19,1;;;Normal
2;17;500,34;10;83;22;;;Normal
2;14;500,34;10;1;11,6;;;Bifurcada abaixo DAP
2;14;500,34;10;2;21,7;;;Bifurcada abaixo DAP
2;14;500,34;10;3;22;15,4;;Normal
2;14;500,34;10;4;18;13,8;;Normal
2;14;500,34;10;5;25;16;;Dominante
2;14;500,34;10;6;20;14,8;;Normal
2;14;500,34;10;7;9,7;;6,4;Torta
2;14;500,34;10;8;21;15;;Normal
2;14;500,34;10;9;19;16,1;;Normal
2;14;500,34;10;10;14,6;;;Normal
2;14;500,34;10;11;24,4;;;Normal
2;14;500,34;10;12;18,3;;;Normal
2;14;500,34;10;13;23,1;;;Normal
2;14;500,34;10;14;17,2;;;Normal
2;14;500,34;10;15;25;16,7;;Normal
2;14;500,34;10;16;16,4;;;Normal
2;14;500,34;10;17;17,9;;;Normal
2;14;500,34;10;18;23,1;;;Normal
2;14;500,34;10;19;13,1;;;Bifurcada abaixo DAP
2;14;500,34;10;20;18,1;;;Bifurcada abaixo DAP
2;14;500,34;10;21;16,9;;;Normal
2;14;500,34;10;22;28;17;;Dominante
2;14;500,34;10;23;21,4;;;Normal
2;14;500,34;10;24;23,9;;;Normal
2;14;500,34;10;25;16,7;;7,2;Bifurcada acima DAP
2;14;500,34;10;26;22,2;;13,1;Bifurcada acima DAP
2;14;500,34;10;27;22,4;;;Normal
2;14;500,34;10;28;20,3;;;Normal
2;14;500,34;10;29;21,4;;;Normal
2;14;500,34;10;30;13,2;;;Normal
2;14;500,34;10;31;18,1;;;Normal
2;14;500,34;10;32;19,4;;;Normal
2;14;500,34;10;33;22;;;Normal
2;14;500,34;10;34;16,3;;13,1;Torta
2;14;500,34;10;35;20;;8,1;Bifurcada acima DAP
2;14;500,34;10;36;9,2;;7;Torta
2;14;500,34;10;37;23,1;;;Normal
2;14;500,34;10;38;14,6;;;Normal
2;14;500,34;10;39;22,9;;;Normal
2;14;500,34;10;40;21;;;Normal
2;14;500,34;10;41;14,1;;11;Bifurcada acima DAP
2;14;500,34;10;42;18,4;;;Normal
2;14;500,34;10;43;23,5;;;Normal
2;14;500,34;10;44;17,4;;;Bifurcada abaixo DAP
2;14;500,34;10;45;19,1;;;Bifurcada abaixo DAP
2;14;500,34;10;46;26;16,7;;Dominante
2;14;500,34;10;47;20,3;;;Normal
2;14;500,34;10;48;19,2;;;Normal
2;14;500,34;10;49;17,1;;;Normal
2;14;500,34;10;50;16,3;;;Normal
2;14;500,34;10;51;10,2;;;Normal
2;14;500,34;10;52;26,8;;11,1;Torta
2;14;500,34;10;53;;;;Morta
2;14;500,34;10;54;17,5;;;Normal
2;14;500,34;10;55;10;;;Normal
2;14;500,34;10;56;14,1;;;Normal
2;14;500,34;10;57;12,3;;6,6;Torta
2;14;500,34;10;58;22,3;;11,2;Bifurcada acima DAP
2;14;500,34;10;59;22,1;;;Normal
2;14;500,34;10;60;16,3;;9,3;Bifurcada acima DAP
2;14;500,34;10;61;17,4;;;Bifurcada abaixo DAP
2;14;500,34;10;62;19,1;;;Bifurcada abaixo DAP
2;14;500,34;10;63;25;;5,2;Torta
2;14;500,34;10;64;22,3;;;Normal
2;14;500,34;10;65;28;17,4;;Dominante
2;14;500,34;10;66;17,3;;;Normal
2;14;500,34;10;67;18,4;;;Normal
2;14;500,34;10;68;21,9;;;Normal
2;14;500,34;10;69;10,1;;;Bifurcada abaixo DAP
2;14;500,34;10;70;13;;;Bifurcada abaixo DAP
2;14;500,34;10;71;14,5;;;Normal
2;14;500,34;10;72;22,3;;;Normal
2;14;500,34;10;73;20,4;;6,3;Bifurcada acima DAP
2;14;500,34;10;74;;;;Morta
2;14;500,34;10;75;28;16,5;;Dominante
2;14;500,34;10;76;18,2;;;Normal
2;14;500,34;10;77;19,3;;11;Bifurcada acima DAP
2;14;500,34;10;78;;;;Morta
2;14;500,34;10;79;19,4;;;Normal
2;14;500,34;10;80;22,1;;;Normal
2;15;500,34;10;1;17,4;;8,1;Bifurcada acima DAP
2;15;500,34;10;2;28;17,6;;Dominante
2;15;500,34;10;3;9;12;;Normal
2;15;500,34;10;4;20,5;;11,4;Bifurcada acima DAP
2;15;500,34;10;5;9;14,5;;Normal
2;15;500,34;10;6;25;17,5;;Normal
2;15;500,34;10;7;22;18,2;;Normal
2;15;500,34;10;8;15;15,3;;Normal
2;15;500,34;10;9;17,1;;;Normal
2;15;500,34;10;10;15,6;;5,5;Bifurcada acima DAP
2;15;500,34;10;11;21,2;;;Normal
2;15;500,34;10;12;15,4;;;Normal
2;15;500,34;10;13;16,1;;;Normal
2;15;500,34;10;14;19,2;;;Normal
2;15;500,34;10;15;18,4;;6;Torta
2;15;500,34;10;16;30;17,1;;Dominante
2;15;500,34;10;17;;;;Morta
2;15;500,34;10;18;31;17,8;;Dominante
2;15;500,34;10;19;23,4;;12,5;Torta
2;15;500,34;10;20;23,2;;;Normal
2;15;500,34;10;21;15,1;;;Normal
2;15;500,34;10;22;21,2;;9,7;Bifurcada acima DAP
2;15;500,34;10;23;19,8;;;Normal
2;15;500,34;10;24;17,2;;;Normal
2;15;500,34;10;25;26;;;Normal
2;15;500,34;10;26;23,4;;;Normal
2;15;500,34;10;27;11,5;;;Normal
2;15;500,34;10;28;25;;;Normal
2;15;500,34;10;29;23,7;;;Normal
2;15;500,34;10;30;25,8;;;Normal
2;15;500,34;10;31;13,4;;;Normal
2;15;500,34;10;32;11,6;;;Normal
2;15;500,34;10;33;20,8;;;Normal
2;15;500,34;10;34;26,4;;;Normal
2;15;500,34;10;35;12,5;;;Normal
2;15;500,34;10;36;21,9;;;Normal
2;15;500,34;10;37;28;17,2;;Dominante
2;15;500,34;10;38;28;17,5;;Dominante
2;15;500,34;10;39;25,5;;;Normal
2;15;500,34;10;40;21,4;;;Normal
2;15;500,34;10;41;20,3;;;Normal
2;15;500,34;10;42;;;;Morta
2;15;500,34;10;43;22,4;;;Normal
2;15;500,34;10;44;25,5;;;Normal
2;15;500,34;10;45;23,3;;8,4;Bifurcada acima DAP
2;15;500,34;10;46;8,2;;;Normal
2;15;500,34;10;47;21,3;;;Normal
2;15;500,34;10;48;19,5;;;Normal
2;15;500,34;10;49;11,4;;;Normal
2;15;500,34;10;50;21,1;;;Normal
2;15;500,34;10;51;20,3;;;Normal
2;15;500,34;10;52;17,2;;;Normal
2;15;500,34;10;53;28,2;;7,4;Bifurcada acima DAP
2;15;500,34;10;54;;;;Morta
2;15;500,34;10;55;23,1;;;Normal
2;15;500,34;10;56;22,4;;;Normal
2;15;500,34;10;57;17,8;;;Bifurcada abaixo DAP
2;15;500,34;10;58;21;;;Bifurcada abaixo DAP
2;15;500,34;10;59;22,3;;;Normal
2;15;500,34;10;60;13,4;;;Normal
2;15;500,34;10;61;24,6;;;Normal
2;15;500,34;10;62;22,1;;;Normal
2;15;500,34;10;63;25,3;;;Normal
2;15;500,34;10;64;10,4;;10,3;Bifurcada acima DAP
2;15;500,34;10;65;21,2;;;Normal
2;15;500,34;10;66;18,7;;;Normal
2;15;500,34;10;67;14,1;;;Normal
2;15;500,34;10;68;20,4;;;Normal
2;15;500,34;10;69;23,2;;;Normal
2;15;500,34;10;70;24,7;;;Normal
2;15;500,34;10;71;21,5;;;Normal
2;15;500,34;10;72;21,7;;15;Bifurcada acima DAP
2;16;500,34;10;1;21;16,5;;Normal
2;16;500,34;10;2;12,1;;;Bifurcada abaixo DAP
2;16;500,34;10;3;15,7;;;Bifurcada abaixo DAP
2;16;500,34;10;4;20,2;;13,4;Bifurcada acima DAP
2;16;500,34;10;5;19;15,2;;Normal
2;16;500,34;10;6;20;15;;Normal
2;16;500,34;10;7;22;16,2;;Normal
2;16;500,34;10;8;18;13;;Normal
2;16;500,34;10;9;23,4;;;Normal
2;16;500,34;10;10;18,6;;;Normal
2;16;500,34;10;11;20,3;;;Normal
2;16;500,34;10;12;10,5;;;Normal
2;16;500,34;10;13;22,1;;9,3;Bifurcada acima DAP
2;16;500,34;10;14;20,3;;;Normal
2;16;500,34;10;15;17,1;;;Normal
2;16;500,34;10;16;12,4;;6,2;Torta
2;16;500,34;10;17;24;16,5;;Dominante
2;16;500,34;10;18;8,7;;;Bifurcada abaixo DAP
2;16;500,34;10;19;11,1;;;Bifurcada abaixo DAP
2;16;500,34;10;20;16,4;;;Normal
2;16;500,34;10;21;21,3;;;Normal
2;16;500,34;10;22;23,2;;;Normal
2;16;500,34;10;23;17,1;;;Normal
2;16;500,34;10;24;8,7;;7,2;Bifurcada acima DAP
2;16;500,34;10;25;11,5;;8;Torta
2;16;500,34;10;26;26,9;;7;Torta
2;16;500,34;10;27;24;14,1;;Dominante
2;16;500,34;10;28;16,1;;;Normal
2;16;500,34;10;29;27;15,7;;Dominante
2;16;500,34;10;30;20,5;;9,1;Bifurcada acima DAP
2;16;500,34;10;31;21,4;;;Normal
2;16;500,34;10;32;27;16;;Dominante
2;16;500,34;10;33;17,6;;;Normal
2;16;500,34;10;34;10,4;;;Normal
2;16;500,34;10;35;23,2;;;Normal
2;16;500,34;10;36;21,3;;;Normal
2;16;500,34;10;37;23,9;;;Normal
2;16;500,34;10;38;19,8;;;Normal
2;16;500,34;10;39;20,5;;;Normal
2;16;500,34;10;40;20,2;;;Normal
2;16;500,34;10;41;15,6;;;Normal
2;16;500,34;10;42;20,7;;;Normal
2;16;500,34;10;43;14,5;;;Normal
2;16;500,34;10;44;22,3;;;Normal
2;16;500,34;10;45;11,4;;;Normal
2;16;500,34;10;46;21,2;;;Normal
2;16;500,34;10;47;24;;;Normal
2;16;500,34;10;48;17,8;;;Normal
2;16;500,34;10;49;24;14,7;;Dominante
2;16;500,34;10;50;15,6;;;Normal
2;16;500,34;10;51;17,1;;;Normal
2;16;500,34;10;52;20,9;;;Normal
2;16;500,34;10;53;18,7;;;Normal
2;16;500,34;10;54;13,4;;;Normal
2;16;500,34;10;55;12,1;;10,9;Torta
2;16;500,34;10;56;23,5;;10,1;Bifurcada acima DAP
2;16;500,34;10;57;21,6;;9,5;Quebrada
2;16;500,34;10;58;19,1;;;Normal
2;16;500,34;10;59;14,7;;;Normal
2;16;500,34;10;60;19,3;;;Normal
2;16;500,34;10;61;6,7;;;Normal
2;16;500,34;10;62;22;;;Normal
2;16;500,34;10;63;18,4;;;Normal
2;16;500,34;10;64;21,3;;;Normal
2;16;500,34;10;65;21,9;;;Normal
2;16;500,34;10;66;21,5;;7,7;Bifurcada acima DAP
2;16;500,34;10;67;15,3;;;Normal
2;16;500,34;10;68;19,2;;;Normal
2;16;500,34;10;69;19,4;;;Normal
2;16;500,34;10;70;9,5;;;Bifurcada abaixo DAP
2;16;500,34;10;71;11,7;;;Bifurcada abaixo DAP
2;16;500,34;10;72;17,8;;;Normal
2;16;500,34;10;73;9,7;;;Normal
2;16;500,34;10;74;21,5;;;Normal
2;12;500,34;10;1;19;13,4;;Normal
2;12;500,34;10;2;17;13,1;;Normal
2;12;500,34;10;3;20;13,3;;Normal
2;12;500,34;10;4;22;14,3;;Normal
2;12;500,34;10;5;14;13,4;;Normal
2;12;500,34;10;6;12,7;;;Normal
2;12;500,34;10;7;23,2;;;Normal
2;12;500,34;10;8;20,4;;;Normal
2;12;500,34;10;9;16,1;;;Normal
2;12;500,34;10;10;18,3;;;Normal
2;12;500,34;10;11;16,4;;;Bifurcada abaixo DAP
2;12;500,34;10;12;16,9;;;Bifurcada abaixo DAP
2;12;500,34;10;13;16,3;;;Normal
2;12;500,34;10;14;21,4;;;Normal
2;12;500,34;10;15;22,9;;;Normal
2;12;500,34;10;16;16,3;;11,5;Bifurcada acima DAP
2;12;500,34;10;17;19,2;;;Normal
2;12;500,34;10;18;21;;;Normal
2;12;500,34;10;19;19,3;;;Normal
2;12;500,34;10;20;16,4;;;Normal
2;12;500,34;10;21;19,2;;;Normal
2;12;500,34;10;22;21;;;Normal
2;12;500,34;10;23;21,3;;;Normal
2;12;500,34;10;24;14,1;;;Normal
2;12;500,34;10;25;23;14;;Normal
2;12;500,34;10;26;21,5;;;Normal
2;12;500,34;10;27;16,1;;;Normal
2;12;500,34;10;28;15,3;;13;Bifurcada acima DAP
2;12;500,34;10;29;23;14,8;;Normal
2;12;500,34;10;30;23,4;;;Normal
2;12;500,34;10;31;13,4;;;Bifurcada abaixo DAP
2;12;500,34;10;32;14,1;;;Bifurcada abaixo DAP
2;12;500,34;10;33;16,3;;;Normal
2;12;500,34;10;34;24,1;;;Normal
2;12;500,34;10;35;17,5;;;Normal
2;12;500,34;10;36;19,3;;;Normal
2;12;500,34;10;37;16,1;;13,9;Torta
2;12;500,34;10;38;22,6;;;Normal
2;12;500,34;10;39;18,8;;;Normal
2;12;500,34;10;40;18,4;;;Normal
2;12;500,34;10;41;24,5;;;Normal
2;12;500,34;10;42;18,9;;;Normal
2;12;500,34;10;43;25;15,4;;Dominante
2;12;500,34;10;44;20,2;;;Normal
2;12;500,34;10;45;19,3;;;Normal
2;12;500,34;10;46;18,4;;;Normal
2;12;500,34;10;47;22,3;;;Normal
2;12;500,34;10;48;16,9;;10,2;Torta
2;12;500,34;10;49;19,4;;;Normal
2;12;500,34;10;50;21,9;;;Normal
2;12;500,34;10;51;22,6;;;Normal
2;12;500,34;10;52;18,1;;;Normal
2;12;500,34;10;53;28;16,6;;Dominante
2;12;500,34;10;54;22,1;;;Normal
2;12;500,34;10;55;21,4;;;Normal
2;12;500,34;10;56;18,9;;;Normal
2;12;500,34;10;57;19,2;;;Normal
2;12;500,34;10;58;14,6;;;Normal
2;12;500,34;10;59;22,9;;;Normal
2;12;500,34;10;60;19,3;;;Normal
2;12;500,34;10;61;12,4;;;Normal
2;12;500,34;10;62;17,1;;9,2;Bifurcada acima DAP
2;12;500,34;10;63;20,2;;;Normal
2;12;500,34;10;64;18,7;;;Normal
2;12;500,34;10;65;26;15,9;;Dominante
2;12;500,34;10;66;;;;Morta
2;12;500,34;10;67;24,5;;;Normal
2;12;500,34;10;68;14,1;;;Normal
2;12;500,34;10;69;27;16,6;;Dominante
2;12;500,34;10;70;13,4;;;Normal
2;12;500,34;10;71;15,6;;;Normal
2;12;500,34;10;72;20,9;;;Normal
2;12;500,34;10;73;22,3;;;Normal
2;12;500,34;10;74;17,5;;;Normal
2;12;500,34;10;75;20,9;;;Normal
2;12;500,34;10;76;14,7;;13,7;Bifurcada acima DAP
2;12;500,34;10;77;28;14,7;;Dominante
2;12;500,34;10;78;20,2;;;Normal
2;12;500,34;10;79;18,9;;;Normal
2;12;500,34;10;80;14,3;;;Normal
2;12;500,34;10;81;17,4;;;Normal
2;12;500,34;10;82;17,6;;;Normal
2;13;500,34;10;1;21;15,8;;Normal
2;13;500,34;10;2;15;15,2;;Normal
2;13;500,34;10;3;15;14;;Normal
2;13;500,34;10;4;19;14,9;;Normal
2;13;500,34;10;5;15;15,3;;Normal
2;13;500,34;10;6;25;17;;Dominante
2;13;500,34;10;7;23;;;Normal
2;13;500,34;10;8;21,5;;;Normal
2;13;500,34;10;9;20,4;;8,3;Bifurcada acima DAP
2;13;500,34;10;10;22,9;;;Normal
2;13;500,34;10;11;15,9;;13,3;Bifurcada acima DAP
2;13;500,34;10;12;23;;;Normal
2;13;500,34;10;13;15,3;;14,2;Torta
2;13;500,34;10;14;17,1;;;Normal
2;13;500,34;10;15;21,3;;;Normal
2;13;500,34;10;16;18,9;;;Normal
2;13;500,34;10;17;21,2;;;Normal
2;13;500,34;10;18;26;17,2;;Dominante
2;13;500,34;10;19;14,5;;;Normal
2;13;500,34;10;20;20,2;;;Normal
2;13;500,34;10;21;22,1;;;Normal
2;13;500,34;10;22;15,2;;;Normal
2;13;500,34;10;23;26,5;;9,4;Bifurcada acima DAP
2;13;500,34;10;24;15,3;;;Normal
2;13;500,34;10;25;;;;Morta
2;13;500,34;10;26;21,6;;;Normal
2;13;500,34;10;27;18,4;;;Normal
2;13;500,34;10;28;21,7;;;Normal
2;13;500,34;10;29;22,3;;;Normal
2;13;500,34;10;30;18,4;;7,6;Bifurcada acima DAP
2;13;500,34;10;31;27;18,2;;Dominante
2;13;500,34;10;32;21,5;;;Normal
2;13;500,34;10;33;14,1;;;Normal
2;13;500,34;10;34;27,5;;7,8;Bifurcada acima DAP
2;13;500,34;10;35;21,7;;;Normal
2;13;500,34;10;36;11,5;;7,3;Torta
2;13;500,34;10;37;19,3;;;Normal
2;13;500,34;10;38;11,5;;5,4;Torta
2;13;500,34;10;39;20,8;;;Normal
2;13;500,34;10;40;15,2;;;Normal
2;13;500,34;10;41;23,5;;;Normal
2;13;500,34;10;42;15,1;;;Normal
2;13;500,34;10;43;20,3;;;Normal
2;13;500,34;10;44;21,4;;8,3;Bifurcada acima DAP
2;13;500,34;10;45;20,3;;;Normal
2;13;500,34;10;46;19,2;;;Normal
2;13;500,34;10;47;16,1;;;Normal
2;13;500,34;10;48;21,4;;;Normal
2;13;500,34;10;49;24,1;;;Normal
2;13;500,34;10;50;11,6;;;Normal
2;13;500,34;10;51;15,2;;;Bifurcada abaixo DAP
2;13;500,34;10;52;21,4;;;Bifurcada abaixo DAP
2;13;500,34;10;53;24,6;;;Normal
2;13;500,34;10;54;22,3;;;Normal
2;13;500,34;10;55;22,1;;;Normal
2;13;500,34;10;56;23,2;;;Normal
2;13;500,34;10;57;21,5;;;Normal
2;13;500,34;10;58;11,4;;;Normal
2;13;500,34;10;59;17,3;;;Bifurcada abaixo DAP
2;13;500,34;10;60;22,2;;;Bifurcada abaixo DAP
2;13;500,34;10;61;17,1;;;Normal
2;13;500,34;10;62;22,1;;7,4;Bifurcada acima DAP
2;13;500,34;10;63;18,4;;;Normal
2;13;500,34;10;64;23,2;;;Normal
2;13;500,34;10;65;10,5;;;Normal
2;13;500,34;10;66;22,4;;13,6;Bifurcada acima DAP
2;13;500,34;10;67;22,6;;10,6;Bifurcada acima DAP
2;13;500,34;10;68;;;;Morta
2;13;500,34;10;69;26;19,2;;Dominante
2;13;500,34;10;70;18,3;;7,3;Torta
2;13;500,34;10;71;20,4;;;Normal
2;13;500,34;10;72;16,2;;;Normal
2;13;500,34;10;73;19,1;;;Normal
2;13;500,34;10;74;23,4;;;Normal
2;13;500,34;10;75;20,5;;;Normal
2;13;500,34;10;76;17,3;;;Normal
2;13;500,34;10;77;23,2;;;Normal
2;13;500,34;10;78;18,1;;;Normal
2;13;500,34;10;79;25;17,8;;Dominante
2;13;500,34;10;80;24,5;;;Normal
2;13;500,34;10;81;22,9;;14,9;Bifurcada acima DAP
2;13;500,34;10;82;19,1;;;Normal
2;8;500,34;10;1;19;16,9;;Normal
2;8;500,34;10;2;13;15,3;;Normal
2;8;500,34;10;3;16;15,6;;Normal
2;8;500,34;10;4;19;17,2;;Normal
2;8;500,34;10;5;27,6;;7,1;Torta
2;8;500,34;10;6;23,2;;13,9;Torta
2;8;500,34;10;7;28;17,8;;Dominante
2;8;500,34;10;8;21;16,7;;Normal
2;8;500,34;10;9;23,5;;;Normal
2;8;500,34;10;10;25,4;;12,2;Bifurcada acima DAP
2;8;500,34;10;11;17,3;;5,9;Bifurcada acima DAP
2;8;500,34;10;12;16,1;;;Normal
2;8;500,34;10;13;22,3;;;Normal
2;8;500,34;10;14;22,9;;7,1;Bifurcada acima DAP
2;8;500,34;10;15;18,6;;7,1;Bifurcada acima DAP
2;8;500,34;10;16;;;;Morta
2;8;500,34;10;17;24,5;;;Normal
2;8;500,34;10;18;24,2;;;Normal
2;8;500,34;10;19;14,9;;13;Bifurcada acima DAP
2;8;500,34;10;20;12,6;;;Normal
2;8;500,34;10;21;19,1;;;Normal
2;8;500,34;10;22;21,4;;;Normal
2;8;500,34;10;23;30,7;;6,6;Bifurcada acima DAP
2;8;500,34;10;24;;;;Morta
2;8;500,34;10;25;15,1;;;Normal
2;8;500,34;10;26;26;16,2;;Dominante
2;8;500,34;10;27;17,8;;;Normal
2;8;500,34;10;28;13,4;;;Normal
2;8;500,34;10;29;27;19;;Dominante
2;8;500,34;10;30;13,1;;;Normal
2;8;500,34;10;31;20,2;;14,2;Bifurcada acima DAP
2;8;500,34;10;32;24,6;;;Normal
